Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Network,Type
108001,2583,2668,1.0,PostNL,conventional,tour-based
108048,2597,4604,14.0,DPD,conventional,tour-based
108114,2539,1044,7.0,DHL,conventional,tour-based
108171,2606,2668,1.0,PostNL,conventional,tour-based
108177,2586,2668,1.0,PostNL,conventional,tour-based
108200,2537,2668,1.0,PostNL,conventional,tour-based
108239,2525,4604,14.0,DPD,conventional,tour-based
108242,2590,2668,1.0,PostNL,conventional,tour-based
108283,2552,2668,1.0,PostNL,conventional,tour-based
108287,2622,4604,14.0,DPD,conventional,tour-based
108291,2515,1044,7.0,DHL,conventional,tour-based
108296,2534,1044,7.0,DHL,conventional,tour-based
108334,2525,2668,1.0,PostNL,conventional,tour-based
108359,2622,1044,7.0,DHL,conventional,tour-based
108386,2567,2668,1.0,PostNL,conventional,tour-based
108388,2597,2668,1.0,PostNL,conventional,tour-based
108391,2524,2668,1.0,PostNL,conventional,tour-based
108396,2559,2668,1.0,PostNL,conventional,tour-based
108457,2561,2668,1.0,PostNL,conventional,tour-based
108463,2622,2668,1.0,PostNL,conventional,tour-based
108471,2527,2668,1.0,PostNL,conventional,tour-based
108512,2625,4604,14.0,DPD,conventional,tour-based
108529,2524,1044,7.0,DHL,conventional,tour-based
108534,2513,4604,14.0,DPD,conventional,tour-based
108575,2525,1044,7.0,DHL,conventional,tour-based
108597,2599,2668,1.0,PostNL,conventional,tour-based
108605,2524,2668,1.0,PostNL,conventional,tour-based
108618,2515,4604,14.0,DPD,conventional,tour-based
108643,2601,4604,14.0,DPD,conventional,tour-based
108666,2591,2668,1.0,PostNL,conventional,tour-based
108702,2539,4604,14.0,DPD,conventional,tour-based
108709,2585,2662,10.0,DHL,conventional,tour-based
108710,2580,2662,10.0,DHL,conventional,tour-based
108748,2524,2668,1.0,PostNL,conventional,tour-based
108756,2618,2668,1.0,PostNL,conventional,tour-based
108781,2519,1044,7.0,DHL,conventional,tour-based
108795,2592,4604,14.0,DPD,conventional,tour-based
108814,2589,2668,1.0,PostNL,conventional,tour-based
108817,2622,2668,1.0,PostNL,conventional,tour-based
108842,2602,1044,7.0,DHL,conventional,tour-based
108849,2598,4604,14.0,DPD,conventional,tour-based
108855,2603,4604,14.0,DPD,conventional,tour-based
108937,2620,1044,7.0,DHL,conventional,tour-based
108941,2612,1044,7.0,DHL,conventional,tour-based
108981,2590,2668,1.0,PostNL,conventional,tour-based
109173,2601,4604,14.0,DPD,conventional,tour-based
109179,2588,4604,14.0,DPD,conventional,tour-based
109204,2513,2668,1.0,PostNL,conventional,tour-based
579,2584,2668,1.0,PostNL,conventional,tour-based
1653,2526,2668,1.0,PostNL,conventional,tour-based
3707,2590,4604,14.0,DPD,conventional,tour-based
4703,2608,2668,1.0,PostNL,conventional,tour-based
7821,2535,1044,7.0,DHL,conventional,tour-based
11287,2518,1044,7.0,DHL,conventional,tour-based
11550,2589,2668,1.0,PostNL,conventional,tour-based
12778,2552,4604,14.0,DPD,conventional,tour-based
19104,2621,4604,14.0,DPD,conventional,tour-based
21616,2592,2668,1.0,PostNL,conventional,tour-based
23043,2602,2668,1.0,PostNL,conventional,tour-based
23765,2623,4604,14.0,DPD,conventional,tour-based
24100,2593,2662,10.0,DHL,conventional,tour-based
24219,2513,4604,14.0,DPD,conventional,tour-based
24806,2536,1044,7.0,DHL,conventional,tour-based
24864,2522,2668,1.0,PostNL,conventional,tour-based
25017,2605,4604,14.0,DPD,conventional,tour-based
27301,2535,4604,14.0,DPD,conventional,tour-based
27647,2584,2662,10.0,DHL,conventional,tour-based
27896,2584,2668,1.0,PostNL,conventional,tour-based
28780,2615,2668,1.0,PostNL,conventional,tour-based
30211,2528,1044,7.0,DHL,conventional,tour-based
32232,2523,2668,1.0,PostNL,conventional,tour-based
33068,2597,4604,14.0,DPD,conventional,tour-based
33707,2610,4604,14.0,DPD,conventional,tour-based
33794,2580,4604,14.0,DPD,conventional,tour-based
35660,2599,2668,1.0,PostNL,conventional,tour-based
36262,2519,2668,1.0,PostNL,conventional,tour-based
38775,2549,1044,7.0,DHL,conventional,tour-based
40666,2625,2668,1.0,PostNL,conventional,tour-based
44728,2606,2668,1.0,PostNL,conventional,tour-based
45843,2623,1044,7.0,DHL,conventional,tour-based
48157,2535,2668,1.0,PostNL,conventional,tour-based
51724,2592,2668,1.0,PostNL,conventional,tour-based
52520,2591,4604,14.0,DPD,conventional,tour-based
53240,2619,2668,1.0,PostNL,conventional,tour-based
55141,2552,4604,14.0,DPD,conventional,tour-based
59073,2533,2668,1.0,PostNL,conventional,tour-based
60303,2535,4604,14.0,DPD,conventional,tour-based
64934,2535,2668,1.0,PostNL,conventional,tour-based
65737,2504,2668,1.0,PostNL,conventional,tour-based
67333,2533,2668,1.0,PostNL,conventional,tour-based
68927,2599,2668,1.0,PostNL,conventional,tour-based
71179,2591,2668,1.0,PostNL,conventional,tour-based
89878,339,2668,1.0,PostNL,conventional,tour-based
89940,482,4604,14.0,DPD,conventional,tour-based
90317,861,4604,14.0,DPD,conventional,tour-based
90643,1034,1044,7.0,DHL,conventional,tour-based
90669,267,2668,1.0,PostNL,conventional,tour-based
90713,841,2668,1.0,PostNL,conventional,tour-based
90835,141,4604,14.0,DPD,conventional,tour-based
90843,467,2668,1.0,PostNL,conventional,tour-based
91002,891,4604,14.0,DPD,conventional,tour-based
91548,202,2668,1.0,PostNL,conventional,tour-based
91947,262,4604,14.0,DPD,conventional,tour-based
92062,143,4604,14.0,DPD,conventional,tour-based
92556,407,5514,5.0,GLS,conventional,tour-based
92575,801,2662,10.0,DHL,conventional,tour-based
92650,300,2668,1.0,PostNL,conventional,tour-based
93240,404,2668,1.0,PostNL,conventional,tour-based
93369,576,1044,7.0,DHL,conventional,tour-based
93841,322,4604,14.0,DPD,conventional,tour-based
93902,419,5514,5.0,GLS,conventional,tour-based
94004,823,2662,10.0,DHL,conventional,tour-based
94008,713,2662,10.0,DHL,conventional,tour-based
94228,581,2668,1.0,PostNL,conventional,tour-based
94276,338,2668,1.0,PostNL,conventional,tour-based
94286,596,2668,1.0,PostNL,conventional,tour-based
94336,165,4604,14.0,DPD,conventional,tour-based
94624,257,2668,1.0,PostNL,conventional,tour-based
94699,932,1008,9.0,DHL,conventional,tour-based
94767,1034,2668,1.0,PostNL,conventional,tour-based
94869,309,4604,14.0,DPD,conventional,tour-based
94967,898,2668,1.0,PostNL,conventional,tour-based
95005,251,2668,1.0,PostNL,conventional,tour-based
95095,204,2668,1.0,PostNL,conventional,tour-based
95133,961,2668,1.0,PostNL,conventional,tour-based
95619,163,4604,14.0,DPD,conventional,tour-based
96039,213,2668,1.0,PostNL,conventional,tour-based
96731,330,2668,1.0,PostNL,conventional,tour-based
97217,316,4604,14.0,DPD,conventional,tour-based
97504,990,2668,1.0,PostNL,conventional,tour-based
97811,275,4604,14.0,DPD,conventional,tour-based
98053,47,2668,1.0,PostNL,conventional,tour-based
98248,474,1044,7.0,DHL,conventional,tour-based
98500,730,5514,5.0,GLS,conventional,tour-based
98701,298,2668,1.0,PostNL,conventional,tour-based
98840,533,1044,7.0,DHL,conventional,tour-based
98933,228,4604,14.0,DPD,conventional,tour-based
98955,797,2668,1.0,PostNL,conventional,tour-based
99027,46,4604,14.0,DPD,conventional,tour-based
99333,467,1044,7.0,DHL,conventional,tour-based
100086,886,4604,14.0,DPD,conventional,tour-based
100239,808,5514,5.0,GLS,conventional,tour-based
100339,727,2668,1.0,PostNL,conventional,tour-based
100383,74,1008,9.0,DHL,conventional,tour-based
100567,438,2662,10.0,DHL,conventional,tour-based
100853,349,2668,1.0,PostNL,conventional,tour-based
100876,248,1008,9.0,DHL,conventional,tour-based
100907,322,1044,7.0,DHL,conventional,tour-based
100916,72,1008,9.0,DHL,conventional,tour-based
100964,49,4604,14.0,DPD,conventional,tour-based
100967,479,4604,14.0,DPD,conventional,tour-based
101219,141,1008,9.0,DHL,conventional,tour-based
101295,282,4604,14.0,DPD,conventional,tour-based
101524,131,2668,1.0,PostNL,conventional,tour-based
102021,580,2668,1.0,PostNL,conventional,tour-based
102073,328,2668,1.0,PostNL,conventional,tour-based
102497,304,2668,1.0,PostNL,conventional,tour-based
102560,132,4604,14.0,DPD,conventional,tour-based
102574,124,2668,1.0,PostNL,conventional,tour-based
102680,932,4604,14.0,DPD,conventional,tour-based
103038,337,2668,1.0,PostNL,conventional,tour-based
103143,56,4604,14.0,DPD,conventional,tour-based
103169,866,2668,1.0,PostNL,conventional,tour-based
109536,343,2668,1.0,PostNL,conventional,tour-based
109834,268,4604,14.0,DPD,conventional,tour-based
109869,208,2668,1.0,PostNL,conventional,tour-based
109930,1029,1044,7.0,DHL,conventional,tour-based
109992,243,4604,14.0,DPD,conventional,tour-based
110194,1033,2668,1.0,PostNL,conventional,tour-based
110250,119,1008,9.0,DHL,conventional,tour-based
110298,1049,2668,1.0,PostNL,conventional,tour-based
110585,611,1044,7.0,DHL,conventional,tour-based
110663,1079,1044,7.0,DHL,conventional,tour-based
110725,380,5514,5.0,GLS,conventional,tour-based
111045,675,4604,14.0,DPD,conventional,tour-based
103476,286,1044,7.0,DHL,conventional,tour-based
103571,647,2668,1.0,PostNL,conventional,tour-based
103763,919,4604,14.0,DPD,conventional,tour-based
103779,252,4604,14.0,DPD,conventional,tour-based
104098,11,1008,9.0,DHL,conventional,tour-based
104595,598,4604,14.0,DPD,conventional,tour-based
104670,1035,4604,14.0,DPD,conventional,tour-based
104733,566,4604,14.0,DPD,conventional,tour-based
104805,179,2668,1.0,PostNL,conventional,tour-based
104822,391,2668,1.0,PostNL,conventional,tour-based
104881,657,4604,14.0,DPD,conventional,tour-based
104977,207,1008,9.0,DHL,conventional,tour-based
105021,562,2668,1.0,PostNL,conventional,tour-based
105675,261,4604,14.0,DPD,conventional,tour-based
106151,624,1008,9.0,DHL,conventional,tour-based
106157,55,4604,14.0,DPD,conventional,tour-based
106580,790,2668,1.0,PostNL,conventional,tour-based
106813,1005,4604,14.0,DPD,conventional,tour-based
106845,113,2668,1.0,PostNL,conventional,tour-based
107107,143,4604,14.0,DPD,conventional,tour-based
107277,613,2668,1.0,PostNL,conventional,tour-based
107388,360,5514,5.0,GLS,conventional,tour-based
107416,390,2662,10.0,DHL,conventional,tour-based
107759,698,2668,1.0,PostNL,conventional,tour-based
107911,414,2668,1.0,PostNL,conventional,tour-based
107934,522,4604,14.0,DPD,conventional,tour-based
107953,73,2668,1.0,PostNL,conventional,tour-based
107976,707,2662,10.0,DHL,conventional,tour-based
108202,675,2668,1.0,PostNL,conventional,tour-based
108475,63,2668,1.0,PostNL,conventional,tour-based
108594,620,2668,1.0,PostNL,conventional,tour-based
108662,615,2668,1.0,PostNL,conventional,tour-based
108798,88,4604,14.0,DPD,conventional,tour-based
108844,424,2662,10.0,DHL,conventional,tour-based
6,567,1044,7.0,DHL,conventional,tour-based
28,790,2668,1.0,PostNL,conventional,tour-based
51,821,2668,1.0,PostNL,conventional,tour-based
53,679,2668,1.0,PostNL,conventional,tour-based
81,210,4604,14.0,DPD,conventional,tour-based
93,546,2668,1.0,PostNL,conventional,tour-based
137,344,4604,14.0,DPD,conventional,tour-based
156,376,2668,1.0,PostNL,conventional,tour-based
176,408,2662,10.0,DHL,conventional,tour-based
183,439,5514,5.0,GLS,conventional,tour-based
188,931,4604,14.0,DPD,conventional,tour-based
214,1024,4604,14.0,DPD,conventional,tour-based
241,102,2668,1.0,PostNL,conventional,tour-based
251,449,2668,1.0,PostNL,conventional,tour-based
273,908,1008,9.0,DHL,conventional,tour-based
278,532,4604,14.0,DPD,conventional,tour-based
283,722,5514,5.0,GLS,conventional,tour-based
306,1035,2668,1.0,PostNL,conventional,tour-based
318,579,1008,9.0,DHL,conventional,tour-based
319,960,4604,14.0,DPD,conventional,tour-based
336,597,1044,7.0,DHL,conventional,tour-based
338,1032,1044,7.0,DHL,conventional,tour-based
348,200,4604,14.0,DPD,conventional,tour-based
350,1058,4604,14.0,DPD,conventional,tour-based
357,896,4604,14.0,DPD,conventional,tour-based
371,88,2668,1.0,PostNL,conventional,tour-based
374,970,2668,1.0,PostNL,conventional,tour-based
389,660,2668,1.0,PostNL,conventional,tour-based
407,438,2662,10.0,DHL,conventional,tour-based
418,279,4604,14.0,DPD,conventional,tour-based
427,797,2668,1.0,PostNL,conventional,tour-based
439,602,2668,1.0,PostNL,conventional,tour-based
442,322,2668,1.0,PostNL,conventional,tour-based
451,142,2668,1.0,PostNL,conventional,tour-based
461,779,2662,10.0,DHL,conventional,tour-based
489,533,2668,1.0,PostNL,conventional,tour-based
490,210,2668,1.0,PostNL,conventional,tour-based
497,264,2668,1.0,PostNL,conventional,tour-based
567,112,2668,1.0,PostNL,conventional,tour-based
633,787,1044,7.0,DHL,conventional,tour-based
670,618,4604,14.0,DPD,conventional,tour-based
711,556,4604,14.0,DPD,conventional,tour-based
761,932,4604,14.0,DPD,conventional,tour-based
764,561,4604,14.0,DPD,conventional,tour-based
776,267,2668,1.0,PostNL,conventional,tour-based
794,250,2668,1.0,PostNL,conventional,tour-based
820,48,2668,1.0,PostNL,conventional,tour-based
857,383,2662,10.0,DHL,conventional,tour-based
868,233,2668,1.0,PostNL,conventional,tour-based
935,137,4604,14.0,DPD,conventional,tour-based
964,901,4604,14.0,DPD,conventional,tour-based
992,96,2668,1.0,PostNL,conventional,tour-based
1043,108,1008,9.0,DHL,conventional,tour-based
1092,277,2668,1.0,PostNL,conventional,tour-based
1130,258,2668,1.0,PostNL,conventional,tour-based
1161,510,1044,7.0,DHL,conventional,tour-based
1226,316,2668,1.0,PostNL,conventional,tour-based
1314,337,2668,1.0,PostNL,conventional,tour-based
1349,826,2668,1.0,PostNL,conventional,tour-based
1381,707,2668,1.0,PostNL,conventional,tour-based
1407,48,4604,14.0,DPD,conventional,tour-based
1464,513,4604,14.0,DPD,conventional,tour-based
1491,302,2668,1.0,PostNL,conventional,tour-based
1536,495,1044,7.0,DHL,conventional,tour-based
1595,201,4604,14.0,DPD,conventional,tour-based
1622,425,2668,1.0,PostNL,conventional,tour-based
1646,508,2668,1.0,PostNL,conventional,tour-based
1647,316,2668,1.0,PostNL,conventional,tour-based
1648,157,2668,1.0,PostNL,conventional,tour-based
1670,633,2668,1.0,PostNL,conventional,tour-based
1691,822,2668,1.0,PostNL,conventional,tour-based
1704,275,2668,1.0,PostNL,conventional,tour-based
1743,963,4604,14.0,DPD,conventional,tour-based
1776,61,1008,9.0,DHL,conventional,tour-based
1794,539,2668,1.0,PostNL,conventional,tour-based
1795,244,2668,1.0,PostNL,conventional,tour-based
1797,373,5514,5.0,GLS,conventional,tour-based
1816,508,2668,1.0,PostNL,conventional,tour-based
1825,878,1008,9.0,DHL,conventional,tour-based
1840,363,5514,5.0,GLS,conventional,tour-based
1887,88,1008,9.0,DHL,conventional,tour-based
1930,878,2668,1.0,PostNL,conventional,tour-based
1941,219,1008,9.0,DHL,conventional,tour-based
1959,328,4604,14.0,DPD,conventional,tour-based
2031,447,2668,1.0,PostNL,conventional,tour-based
2071,808,2668,1.0,PostNL,conventional,tour-based
2094,797,2662,10.0,DHL,conventional,tour-based
2122,368,5514,5.0,GLS,conventional,tour-based
2164,134,2668,1.0,PostNL,conventional,tour-based
2169,210,2668,1.0,PostNL,conventional,tour-based
2177,11,2668,1.0,PostNL,conventional,tour-based
2187,523,2668,1.0,PostNL,conventional,tour-based
2201,653,4604,14.0,DPD,conventional,tour-based
2203,895,4604,14.0,DPD,conventional,tour-based
2231,772,5514,5.0,GLS,conventional,tour-based
2309,329,4604,14.0,DPD,conventional,tour-based
2311,624,4604,14.0,DPD,conventional,tour-based
2341,231,1044,7.0,DHL,conventional,tour-based
2348,798,4604,14.0,DPD,conventional,tour-based
2356,377,5514,5.0,GLS,conventional,tour-based
2360,688,4604,14.0,DPD,conventional,tour-based
2390,317,2668,1.0,PostNL,conventional,tour-based
2395,263,2668,1.0,PostNL,conventional,tour-based
2417,903,2668,1.0,PostNL,conventional,tour-based
2465,46,2668,1.0,PostNL,conventional,tour-based
2479,644,1044,7.0,DHL,conventional,tour-based
2492,567,4604,14.0,DPD,conventional,tour-based
2510,244,2668,1.0,PostNL,conventional,tour-based
2511,259,2668,1.0,PostNL,conventional,tour-based
2574,382,2668,1.0,PostNL,conventional,tour-based
2633,687,4604,14.0,DPD,conventional,tour-based
2657,564,2668,1.0,PostNL,conventional,tour-based
2686,576,2668,1.0,PostNL,conventional,tour-based
2688,825,2668,1.0,PostNL,conventional,tour-based
2695,554,2668,1.0,PostNL,conventional,tour-based
2701,255,2668,1.0,PostNL,conventional,tour-based
2758,198,2668,1.0,PostNL,conventional,tour-based
2777,273,2668,1.0,PostNL,conventional,tour-based
2778,846,2668,1.0,PostNL,conventional,tour-based
2790,870,1008,9.0,DHL,conventional,tour-based
2797,197,1008,9.0,DHL,conventional,tour-based
2804,602,1044,7.0,DHL,conventional,tour-based
2830,851,2668,1.0,PostNL,conventional,tour-based
2831,904,2668,1.0,PostNL,conventional,tour-based
2844,374,2668,1.0,PostNL,conventional,tour-based
2906,394,2662,10.0,DHL,conventional,tour-based
2909,133,1008,9.0,DHL,conventional,tour-based
2911,321,1044,7.0,DHL,conventional,tour-based
2915,24,1008,9.0,DHL,conventional,tour-based
2927,482,4604,14.0,DPD,conventional,tour-based
2975,886,2668,1.0,PostNL,conventional,tour-based
3021,298,1044,7.0,DHL,conventional,tour-based
3042,682,1044,7.0,DHL,conventional,tour-based
3050,10,4604,14.0,DPD,conventional,tour-based
3060,901,4604,14.0,DPD,conventional,tour-based
3071,465,2668,1.0,PostNL,conventional,tour-based
3149,620,4604,14.0,DPD,conventional,tour-based
3190,1048,2668,1.0,PostNL,conventional,tour-based
3198,186,2668,1.0,PostNL,conventional,tour-based
3227,122,4604,14.0,DPD,conventional,tour-based
3229,895,4604,14.0,DPD,conventional,tour-based
3298,797,2668,1.0,PostNL,conventional,tour-based
3310,769,5514,5.0,GLS,conventional,tour-based
3333,502,2668,1.0,PostNL,conventional,tour-based
3349,613,1044,7.0,DHL,conventional,tour-based
3374,505,2668,1.0,PostNL,conventional,tour-based
3381,251,2668,1.0,PostNL,conventional,tour-based
3388,73,2668,1.0,PostNL,conventional,tour-based
3405,288,1044,7.0,DHL,conventional,tour-based
3440,250,2668,1.0,PostNL,conventional,tour-based
3464,323,2668,1.0,PostNL,conventional,tour-based
3467,849,2668,1.0,PostNL,conventional,tour-based
3485,691,4604,14.0,DPD,conventional,tour-based
3535,924,2668,1.0,PostNL,conventional,tour-based
3553,342,2668,1.0,PostNL,conventional,tour-based
3560,314,2668,1.0,PostNL,conventional,tour-based
3635,628,4604,14.0,DPD,conventional,tour-based
3636,569,4604,14.0,DPD,conventional,tour-based
3646,618,2668,1.0,PostNL,conventional,tour-based
3659,412,2668,1.0,PostNL,conventional,tour-based
3715,891,4604,14.0,DPD,conventional,tour-based
3732,333,1044,7.0,DHL,conventional,tour-based
3752,925,4604,14.0,DPD,conventional,tour-based
3764,610,2668,1.0,PostNL,conventional,tour-based
3765,897,2668,1.0,PostNL,conventional,tour-based
3799,596,2668,1.0,PostNL,conventional,tour-based
3806,610,2668,1.0,PostNL,conventional,tour-based
3808,402,2668,1.0,PostNL,conventional,tour-based
3809,140,2668,1.0,PostNL,conventional,tour-based
3879,796,4604,14.0,DPD,conventional,tour-based
3880,332,4604,14.0,DPD,conventional,tour-based
3895,429,2668,1.0,PostNL,conventional,tour-based
3917,714,2668,1.0,PostNL,conventional,tour-based
3920,260,2668,1.0,PostNL,conventional,tour-based
3931,515,4604,14.0,DPD,conventional,tour-based
3934,754,5514,5.0,GLS,conventional,tour-based
3942,615,1008,9.0,DHL,conventional,tour-based
3967,593,4604,14.0,DPD,conventional,tour-based
4021,403,2668,1.0,PostNL,conventional,tour-based
4062,650,2668,1.0,PostNL,conventional,tour-based
4074,729,5514,5.0,GLS,conventional,tour-based
4078,61,2668,1.0,PostNL,conventional,tour-based
4083,40,2668,1.0,PostNL,conventional,tour-based
4093,855,2668,1.0,PostNL,conventional,tour-based
4099,784,2662,10.0,DHL,conventional,tour-based
4114,200,2668,1.0,PostNL,conventional,tour-based
4119,769,2668,1.0,PostNL,conventional,tour-based
4120,1055,2668,1.0,PostNL,conventional,tour-based
4152,849,2668,1.0,PostNL,conventional,tour-based
4178,383,2668,1.0,PostNL,conventional,tour-based
4206,1072,2668,1.0,PostNL,conventional,tour-based
4218,330,1044,7.0,DHL,conventional,tour-based
4237,232,4604,14.0,DPD,conventional,tour-based
4265,141,2668,1.0,PostNL,conventional,tour-based
4290,73,1008,9.0,DHL,conventional,tour-based
4308,496,4604,14.0,DPD,conventional,tour-based
4317,1056,4604,14.0,DPD,conventional,tour-based
4318,540,2668,1.0,PostNL,conventional,tour-based
4330,263,2668,1.0,PostNL,conventional,tour-based
4341,1033,2668,1.0,PostNL,conventional,tour-based
4342,119,2668,1.0,PostNL,conventional,tour-based
4353,648,2668,1.0,PostNL,conventional,tour-based
4371,12,1008,9.0,DHL,conventional,tour-based
4372,445,2662,10.0,DHL,conventional,tour-based
4412,324,2668,1.0,PostNL,conventional,tour-based
4413,84,2668,1.0,PostNL,conventional,tour-based
4441,320,4604,14.0,DPD,conventional,tour-based
4468,398,4604,14.0,DPD,conventional,tour-based
4470,270,4604,14.0,DPD,conventional,tour-based
4496,82,2668,1.0,PostNL,conventional,tour-based
4518,658,4604,14.0,DPD,conventional,tour-based
4552,63,4604,14.0,DPD,conventional,tour-based
4553,287,4604,14.0,DPD,conventional,tour-based
4592,332,2668,1.0,PostNL,conventional,tour-based
4607,61,4604,14.0,DPD,conventional,tour-based
4627,906,2668,1.0,PostNL,conventional,tour-based
4630,274,2668,1.0,PostNL,conventional,tour-based
4632,790,2668,1.0,PostNL,conventional,tour-based
4663,785,4604,14.0,DPD,conventional,tour-based
4682,425,5514,5.0,GLS,conventional,tour-based
4700,929,2668,1.0,PostNL,conventional,tour-based
4706,143,2668,1.0,PostNL,conventional,tour-based
4721,14,1008,9.0,DHL,conventional,tour-based
4766,999,4604,14.0,DPD,conventional,tour-based
4769,559,4604,14.0,DPD,conventional,tour-based
4796,821,2668,1.0,PostNL,conventional,tour-based
4810,472,2668,1.0,PostNL,conventional,tour-based
4830,490,2668,1.0,PostNL,conventional,tour-based
4840,1033,2668,1.0,PostNL,conventional,tour-based
4865,580,4604,14.0,DPD,conventional,tour-based
4892,404,2662,10.0,DHL,conventional,tour-based
4919,1050,4604,14.0,DPD,conventional,tour-based
4945,236,4604,14.0,DPD,conventional,tour-based
4954,617,2668,1.0,PostNL,conventional,tour-based
4958,800,2668,1.0,PostNL,conventional,tour-based
4967,903,2668,1.0,PostNL,conventional,tour-based
4973,673,2668,1.0,PostNL,conventional,tour-based
4990,113,2668,1.0,PostNL,conventional,tour-based
5002,311,2668,1.0,PostNL,conventional,tour-based
5025,568,2668,1.0,PostNL,conventional,tour-based
5030,328,2668,1.0,PostNL,conventional,tour-based
5033,942,2668,1.0,PostNL,conventional,tour-based
5091,922,1008,9.0,DHL,conventional,tour-based
5108,341,1044,7.0,DHL,conventional,tour-based
5115,712,4604,14.0,DPD,conventional,tour-based
5141,312,4604,14.0,DPD,conventional,tour-based
5162,568,2668,1.0,PostNL,conventional,tour-based
5172,10,2668,1.0,PostNL,conventional,tour-based
5201,667,2668,1.0,PostNL,conventional,tour-based
5225,666,2668,1.0,PostNL,conventional,tour-based
5229,314,2668,1.0,PostNL,conventional,tour-based
5232,863,2668,1.0,PostNL,conventional,tour-based
5272,256,2668,1.0,PostNL,conventional,tour-based
5278,802,2668,1.0,PostNL,conventional,tour-based
5300,213,4604,14.0,DPD,conventional,tour-based
5305,424,5514,5.0,GLS,conventional,tour-based
5311,358,5514,5.0,GLS,conventional,tour-based
5315,644,1044,7.0,DHL,conventional,tour-based
5317,792,1044,7.0,DHL,conventional,tour-based
5335,666,2668,1.0,PostNL,conventional,tour-based
5339,354,2668,1.0,PostNL,conventional,tour-based
5344,157,2668,1.0,PostNL,conventional,tour-based
5385,729,2662,10.0,DHL,conventional,tour-based
5398,553,1044,7.0,DHL,conventional,tour-based
5403,952,1008,9.0,DHL,conventional,tour-based
5408,624,1008,9.0,DHL,conventional,tour-based
5410,137,4604,14.0,DPD,conventional,tour-based
5423,131,4604,14.0,DPD,conventional,tour-based
5436,504,4604,14.0,DPD,conventional,tour-based
5492,309,2668,1.0,PostNL,conventional,tour-based
5513,617,2668,1.0,PostNL,conventional,tour-based
5518,1042,2668,1.0,PostNL,conventional,tour-based
5546,486,1044,7.0,DHL,conventional,tour-based
5551,895,1008,9.0,DHL,conventional,tour-based
5595,630,4604,14.0,DPD,conventional,tour-based
5605,951,2668,1.0,PostNL,conventional,tour-based
5664,219,2668,1.0,PostNL,conventional,tour-based
5667,398,2668,1.0,PostNL,conventional,tour-based
5673,624,2668,1.0,PostNL,conventional,tour-based
5674,657,2668,1.0,PostNL,conventional,tour-based
5756,163,4604,14.0,DPD,conventional,tour-based
5792,206,2668,1.0,PostNL,conventional,tour-based
5803,772,2668,1.0,PostNL,conventional,tour-based
5814,277,2668,1.0,PostNL,conventional,tour-based
5834,424,2668,1.0,PostNL,conventional,tour-based
5849,315,1044,7.0,DHL,conventional,tour-based
5860,618,1008,9.0,DHL,conventional,tour-based
5863,259,1044,7.0,DHL,conventional,tour-based
5894,907,2668,1.0,PostNL,conventional,tour-based
5904,584,2668,1.0,PostNL,conventional,tour-based
5969,265,4604,14.0,DPD,conventional,tour-based
5970,655,4604,14.0,DPD,conventional,tour-based
6022,462,2668,1.0,PostNL,conventional,tour-based
6024,219,2668,1.0,PostNL,conventional,tour-based
6048,1073,4604,14.0,DPD,conventional,tour-based
6066,246,1008,9.0,DHL,conventional,tour-based
6080,13,1008,9.0,DHL,conventional,tour-based
6101,132,4604,14.0,DPD,conventional,tour-based
6107,145,2668,1.0,PostNL,conventional,tour-based
6123,652,2668,1.0,PostNL,conventional,tour-based
6125,407,2668,1.0,PostNL,conventional,tour-based
6142,543,2668,1.0,PostNL,conventional,tour-based
6146,771,2668,1.0,PostNL,conventional,tour-based
6167,813,2668,1.0,PostNL,conventional,tour-based
6201,72,1008,9.0,DHL,conventional,tour-based
6226,1049,4604,14.0,DPD,conventional,tour-based
6317,837,1044,7.0,DHL,conventional,tour-based
6373,808,2668,1.0,PostNL,conventional,tour-based
6418,1024,2668,1.0,PostNL,conventional,tour-based
6437,89,2668,1.0,PostNL,conventional,tour-based
6495,668,4604,14.0,DPD,conventional,tour-based
6506,788,2668,1.0,PostNL,conventional,tour-based
6520,299,2668,1.0,PostNL,conventional,tour-based
6561,497,4604,14.0,DPD,conventional,tour-based
6574,156,2668,1.0,PostNL,conventional,tour-based
6614,581,1008,9.0,DHL,conventional,tour-based
6628,579,1008,9.0,DHL,conventional,tour-based
6637,241,4604,14.0,DPD,conventional,tour-based
6673,689,2668,1.0,PostNL,conventional,tour-based
6721,505,2668,1.0,PostNL,conventional,tour-based
6748,633,2668,1.0,PostNL,conventional,tour-based
6760,293,4604,14.0,DPD,conventional,tour-based
6815,200,4604,14.0,DPD,conventional,tour-based
6818,329,2668,1.0,PostNL,conventional,tour-based
6830,554,2668,1.0,PostNL,conventional,tour-based
6842,490,2668,1.0,PostNL,conventional,tour-based
6914,823,2662,10.0,DHL,conventional,tour-based
6936,203,4604,14.0,DPD,conventional,tour-based
6940,531,4604,14.0,DPD,conventional,tour-based
6943,48,4604,14.0,DPD,conventional,tour-based
6955,487,2668,1.0,PostNL,conventional,tour-based
6979,570,2668,1.0,PostNL,conventional,tour-based
6982,646,2668,1.0,PostNL,conventional,tour-based
6985,282,2668,1.0,PostNL,conventional,tour-based
6993,896,2668,1.0,PostNL,conventional,tour-based
7021,693,1044,7.0,DHL,conventional,tour-based
